Kỳ,Thứ,Ngày,Giờ,Bộ Số,ĐB,Hiển thị,Loại,Link cập nhật,Ngày cập nhật
84,Thứ 3,29/03/2022,,,,Đặc biệt: 289 734 || Giải nhất: 946 775 475 667 || Giải nhì: 501 959 955 272 720 892 || Giải ba: 425 214 892 535 922 741 237 142,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-03-2022.html,29/03/2022
83,Thứ 7,26/03/2022,,,,Đặc biệt: 251 639 || Giải nhất: 826 519 038 413 || Giải nhì: 567 546 101 360 858 429 || Giải ba: 839 707 449 353 674 051 173 926,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-26-03-2022.html,26/03/2022
82,Thứ 5,24/03/2022,,,,Đặc biệt: 896 549 || Giải nhất: 137 018 878 661 || Giải nhì: 089 896 566 890 476 744 || Giải ba: 140 452 136 766 878 133 085 661,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-24-03-2022.html,24/03/2022
81,Thứ 3,22/03/2022,,,,Đặc biệt: 036 855 || Giải nhất: 355 763 892 342 || Giải nhì: 861 269 670 576 175 865 || Giải ba: 405 869 275 861 297 132 196 240,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-03-2022.html,22/03/2022
80,Thứ 7,19/03/2022,,,,Đặc biệt: 667 107 || Giải nhất: 536 046 533 376 || Giải nhì: 524 821 914 809 443 696 || Giải ba: 676 955 492 671 104 122 500 026,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-19-03-2022.html,19/03/2022
79,Thứ 5,17/03/2022,,,,Đặc biệt: 363 066 || Giải nhất: 304 789 684 460 || Giải nhì: 790 186 329 425 880 276 || Giải ba: 723 278 244 316 054 011 259 995,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-17-03-2022.html,17/03/2022
78,Thứ 3,15/03/2022,,,,Đặc biệt: 310 669 || Giải nhất: 909 754 398 723 || Giải nhì: 602 838 555 256 010 666 || Giải ba: 755 922 769 538 868 229 138 064,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-03-2022.html,15/03/2022
77,Thứ 7,12/03/2022,,,,Đặc biệt: 496 912 || Giải nhất: 555 223 158 956 || Giải nhì: 351 979 790 158 997 395 || Giải ba: 543 161 719 240 339 425 649 665,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-12-03-2022.html,12/03/2022
76,Thứ 5,10/03/2022,,,,Đặc biệt: 277 432 || Giải nhất: 935 753 128 269 || Giải nhì: 444 469 645 926 813 243 || Giải ba: 298 184 114 336 132 426 933 554,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-10-03-2022.html,10/03/2022
75,Thứ 3,08/03/2022,,,,Đặc biệt: 522 460 || Giải nhất: 765 973 954 943 || Giải nhì: 013 926 771 709 722 021 || Giải ba: 8,,,
74,Thứ 7,05/03/2022,,,,Đặc biệt: 118 750 || Giải nhất: 669 491 967 089 || Giải nhì: 234 851 029 864 966 509 || Giải ba: 235 520 558 705 592 476 489 727,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-05-03-2022.html,05/03/2022
73,Thứ 5,03/03/2022,,,,Đặc biệt: 903 294 || Giải nhất: 453 964 252 109 || Giải nhì: 727 837 813 868 332 671 || Giải ba: 827 563 514 078 062 580 629 451,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-03-03-2022.html,03/03/2022
72,Thứ 3,01/03/2022,,,,Đặc biệt: 188 421 || Giải nhất: 251 562 119 074 || Giải nhì: 604 796 436 599 699 369 || Giải ba: 128 653 221 709 644 460 693 748,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-01-03-2022.html,01/03/2022
71,Thứ 7,26/02/2022,,,,Đặc biệt: 127 868 || Giải nhất: 860 423 233 248 || Giải nhì: 527 185 499 549 114 046 || Giải ba: 370 500 896 191 770 112 048 839,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-26-02-2022.html,26/02/2022
70,Thứ 5,24/02/2022,,,,Đặc biệt: 026 680 || Giải nhất: 211 394 820 032 || Giải nhì: 749 762 103 284 828 258 || Giải ba: 808 011 836 264 358 413 995 235,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-24-02-2022.html,24/02/2022
69,Thứ 3,22/02/2022,,,,Đặc biệt: 585 081 || Giải nhất: 934 206 581 532 || Giải nhì: 922 755 617 857 918 216 || Giải ba: 145 797 538 660 153 097 182 430,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-02-2022.html,22/02/2022
68,Thứ 7,19/02/2022,,,,Đặc biệt: 787 534 || Giải nhất: 612 078 139 721 || Giải nhì: 534 186 201 585 857 728 || Giải ba: 738 675 940 982 446 417 643 033,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-19-02-2022.html,19/02/2022
67,Thứ 5,17/02/2022,,,,Đặc biệt: 532 635 || Giải nhất: 149 047 829 161 || Giải nhì: 521 249 112 507 028 327 || Giải ba: 908 620 918 376 478 151 497 522,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-17-02-2022.html,17/02/2022
66,Thứ 3,15/02/2022,,,,Đặc biệt: 494 040 || Giải nhất: 982 404 820 244 || Giải nhì: 303 895 729 672 366 591 || Giải ba: 541 137 571 420 560 001 911 422,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-02-2022.html,15/02/2022
65,Thứ 7,12/02/2022,,,,Đặc biệt: 969 262 || Giải nhất: 387 644 015 503 || Giải nhì: 752 823 424 998 900 812 || Giải ba: 073 088 584 212 139 964 159 270,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-12-02-2022.html,12/02/2022
64,Thứ 5,10/02/2022,,,,Đặc biệt: 830 303 || Giải nhất: 869 573 547 999 || Giải nhì: 809 790 807 080 683 915 || Giải ba: 129 881 029 318 903 888 450 258,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-10-02-2022.html,10/02/2022
63,Thứ 3,08/02/2022,,,,Đặc biệt: 427 838 || Giải nhất: 954 296 577 097 || Giải nhì: 830 018 952 769 119 789 || Giải ba: 450 791 661 249 910 792 580 445,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-08-02-2022.html,08/02/2022
62,Thứ 7,05/02/2022,,,,Đặc biệt: 850 389 || Giải nhất: 358 871 217 311 || Giải nhì: 430 184 409 477 823 087 || Giải ba: 849 769 346 503 927 001 883 014,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-05-02-2022.html,05/02/2022
61,Thứ 5,03/02/2022,,,,Đặc biệt: 158 455 || Giải nhất: 789 435 629 628 || Giải nhì: 834 421 098 810 566 196 || Giải ba: 175 262 503 321 497 011 352 563,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-03-02-2022.html,03/02/2022
60,Thứ 7,29/01/2022,,,,Đặc biệt: 186 576 || Giải nhất: 564 241 534 807 || Giải nhì: 512 921 167 569 165 450 || Giải ba: 223 888 483 665 623 321 933 468,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-01-2022.html,29/01/2022
59,Thứ 5,27/01/2022,,,,Đặc biệt: 078 120 || Giải nhất: 349 567 514 973 || Giải nhì: 208 922 361 093 372 279 || Giải ba: 757 434 916 164 366 530 584 166,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-01-2022.html,27/01/2022
58,Thứ 3,25/01/2022,,,,Đặc biệt: 852 617 || Giải nhất: 319 209 568 798 || Giải nhì: 303 015 670 849 927 510 || Giải ba: 148 468 453 783 261 179 748 646,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-01-2022.html,25/01/2022
57,Thứ 7,22/01/2022,,,,Đặc biệt: 159 771 || Giải nhất: 435 682 063 597 || Giải nhì: 027 095 145 954 312 484 || Giải ba: 299 427 229 129 933 693 641 934,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-01-2022.html,22/01/2022
56,Thứ 5,20/01/2022,,,,Đặc biệt: 003 178 || Giải nhất: 882 848 001 479 || Giải nhì: 731 476 864 373 234 499 || Giải ba: 451 661 801 796 071 853 137 961,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-01-2022.html,20/01/2022
55,Thứ 3,18/01/2022,,,,Đặc biệt: 895 505 || Giải nhất: 515 226 252 690 || Giải nhì: 865 652 873 766 411 001 || Giải ba: 821 547 203 469 202 141 093 274,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-01-2022.html,18/01/2022
54,Thứ 7,15/01/2022,,,,Đặc biệt: 456 467 || Giải nhất: 857 359 127 786 || Giải nhì: 206 199 899 911 066 259 || Giải ba: 848 616 914 317 694 154 036 341,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-01-2022.html,15/01/2022
53,Thứ 5,13/01/2022,,,,Đặc biệt: 773 499 || Giải nhất: 654 782 381 875 || Giải nhì: 159 936 121 939 408 387 || Giải ba: 886 440 785 078 129 852 573 738,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-01-2022.html,13/01/2022
52,Thứ 3,11/01/2022,,,,Đặc biệt: 504 056 || Giải nhất: 823 949 940 984 || Giải nhì: 839 895 625 682 398 874 || Giải ba: 742 021 871 460 322 313 739 669,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-01-2022.html,11/01/2022
51,Thứ 7,08/01/2022,,,,Đặc biệt: 665 457 || Giải nhất: 280 003 966 793 || Giải nhì: 336 318 054 001 143 592 || Giải ba: 074 445 546 523 674 262 389 763,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-08-01-2022.html,08/01/2022
50,Thứ 5,06/01/2022,,,,Đặc biệt: 666 597 || Giải nhất: 199 055 057 704 || Giải nhì: 743 876 628 556 185 421 || Giải ba: 066 205 041 641 854 280 328 485,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-01-2022.html,06/01/2022
49,Thứ 3,04/01/2022,,,,Đặc biệt: 605 705 || Giải nhất: 106 515 866 827 || Giải nhì: 067 829 872 650 367 104 || Giải ba: 222 221 420 698 945 942 436 395,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-01-2022.html,04/01/2022
48,Thứ 7,01/01/2022,,,,Đặc biệt: 056 071 || Giải nhất: 506 695 787 699 || Giải nhì: 179 621 336 237 021 597 || Giải ba: 470 947 854 383 944 829 402 841,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-01-01-2022.html,01/01/2022
47,Thứ 5,30/12/2021,,,,Đặc biệt: 957 052 || Giải nhất: 615 462 685 652 || Giải nhì: 374 476 234 863 316 803 || Giải ba: 693 674 416 055 851 395 028 872,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-12-2021.html,30/12/2021
46,Thứ 3,28/12/2021,,,,Đặc biệt: 829 217 || Giải nhất: 711 614 886 538 || Giải nhì: 024 863 411 148 426 229 || Giải ba: 417 487 899 340 375 413 918 057,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-28-12-2021.html,28/12/2021
45,Thứ 7,25/12/2021,,,,Đặc biệt: 878 480 || Giải nhất: 519 433 840 816 || Giải nhì: 291 586 397 174 145 485 || Giải ba: 763 682 691 124 430 511 861 716,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-12-2021.html,25/12/2021
44,Thứ 5,23/12/2021,,,,Đặc biệt: 609 770 || Giải nhất: 915 490 800 277 || Giải nhì: 473 038 556 966 719 426 || Giải ba: 953 900 365 885 619 830 369 729,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-12-2021.html,23
43,Thứ 3,21/12/2021,,,,Đặc biệt: 474 784 || Giải,,,
42,Thứ 7,18/12/2021,,,,Đặc biệt: 164 092 || Giải nhất: 382 826 681 925 || Giải nhì: 962 394 147 555 762 303 || Giải ba: 689 144 368 232 698 322 591 309,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-12-2021.html,18/12/2021
41,Thứ 5,16/12/2021,,,,Đặc biệt: 938 723 || Giải nhất: 589 555 971 303 || Giải nhì: 826 156 410 008 057 388 || Giải ba: 453 614 290 130 110 459 366 074,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-12-2021.html,16/12/2021
40,Thứ 3,14/12/2021,,,,Đặc biệt: 825 082 || Giải nhất: 187 817 371 028 || Giải nhì: 698 080 553 572 460 863 || Giải ba: 478 402 025 025 449 830 074 524,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-14-12-2021.html,14/12/2021
39,Thứ 7,11/12/2021,,,,Đặc biệt: 486 745 || Giải nhất: 972 441 032 530 || Giải nhì: 209 217 801 859 365 606 || Giải ba: 666 123 346 214 162 113 077 613,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-12-2021.html,11/12/2021
38,Thứ 5,09/12/2021,,,,Đặc biệt: 966 381 || Giải nhất: 116 673 373 113 || Giải nhì: 882 121 666 758 536 657 || Giải ba: 327 511 678 216 455 287 421 477,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-12-2021.html,09/12/2021
37,Thứ 3,07/12/2021,,,,Đặc biệt: 602 846 || Giải nhất: 220 634 017 195 || Giải nhì: 073 078 707 406 577 109 || Giải ba: 727 863 005 570 499 115 338 859,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-07-12-2021.html,07/12/2021
36,Thứ 7,04/12/2021,,,,Đặc biệt: 809 900 || Giải nhất: 097 851 216 164 || Giải nhì: 975 369 256 359 435 982 || Giải ba: 284 993 897 030 454 458 612 961,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-12-2021.html,04/12/2021
35,Thứ 5,02/12/2021,,,,Đặc biệt: 231 875 || Giải nhất: 450 899 833 731 || Giải nhì: 947 677 495 032 118 248 || Giải ba: 978 364 204 279 414 752 543 146,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-12-2021.html,02/12/2021
34,Thứ 3,30/11/2021,,,,Đặc biệt: 612 054 || Giải nhất: 948 310 977 297 || Giải nhì: 656 572 704 133 951 258 || Giải ba: 451 612 197 702 155 779 731 984,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-11-2021.html,30/11/2021
33,Thứ 7,27/11/2021,,,,Đặc biệt: 319 822 || Giải nhất: 956 232 329 794 || Giải nhì: 030 915 270 251 014 006 || Giải ba: 229 946 021 323 626 254 355 095,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-11-2021.html,27/11/2021
32,Thứ 5,25/11/2021,,,,Đặc biệt: 019 602 || Giải nhất: 177 854 553 589 || Giải nhì: 231 082 236 425 164 171 || Giải ba: 611 412 223 885 639 589 207 121,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-11-2021.html,25/11/2021
31,Thứ 3,23/11/2021,,,,Đặc biệt: 248 477 || Giải nhất: 740 862 459 943 || Giải nhì: 964 488 384 707 455 016 || Giải ba: 189 059 798 168 079 666 067 134,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-11-2021.html,23/11/2021
30,Thứ 7,20/11/2021,,,,Đặc biệt: 361 135 || Giải nhất: 904 410 276 656 || Giải nhì: 103 607 790 666 749 981 || Giải ba: 063 176 447 470 794 214 240 974,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-11-2021.html,20/11/2021
29,Thứ 5,18/11/2021,,,,Đặc biệt: 139 729 || Giải nhất: 614 989 996 746 || Giải nhì: 503 389 287 674 297 586 || Giải ba: 737 791 302 820 639 591 592 033,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-11-2021.html,18/11/2021
28,Thứ 3,16/11/2021,,,,Đặc biệt: 427 245 || Giải nhất: 612 747 276 659 || Giải nhì: 671 811 605 153 781 091 || Giải ba: 775 888 122 923 765 486 124 326,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-11-2021.html,16/11/2021
27,Thứ 7,13/11/2021,,,,Đặc biệt: 406 419 || Giải nhất: 445 559 430 376 || Giải nhì: 267 456 568 396 745 867 || Giải ba: 553 371 402 524 542 039 219 000,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-11-2021.html,13/11/2021
26,Thứ 5,11/11/2021,,,,Đặc biệt: 110 271 || Giải nhất: 437 873 689 988 || Giải nhì: 389 735 367 390 563 406 || Giải ba: 473 144 996 451 438 799 255 782,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-11-2021.html,11/11/2021
25,Thứ 3,09/11/2021,,,,Đặc biệt: 542 973 || Giải nhất: 415 338 064 679 || Giải nhì: 815 467 068 714 316 200 || Giải ba: 117 951 610 557 759 968 120 087,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-11-2021.html,09/11/2021
24,Thứ 7,06/11/2021,,,,Đặc biệt: 770 542 || Giải nhất: 594 539 384 107 || Giải nhì: 624 189 934 545 944 248 || Giải ba: 471 957 399 662 076 736 694 190,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-11-2021.html,06/11/2021
23,Thứ 5,04/11/2021,,,,Đặc biệt: 767 869 || Giải nhất: 342 173 193 480 || Giải nhì: 877 005 803 559 841 739 || Giải ba: 618 662 167 516 238 219 575 738,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-11-2021.html,04/11/2021
22,Thứ 3,02/11/2021,,,,Đặc biệt: 848 361 || Giải nhất: 496 168 716 412 || Giải nhì: 666 640 168 279 318 429 || Giải ba: 951 067 682 220 433 145 186 766,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-11-2021.html,02/11/2021
21,Thứ 7,30/10/2021,,,,Đặc biệt: 818 283 || Giải nhất: 613 809 401 616 || Giải nhì: 542 598 839 687 777 581 || Giải ba: 967 948 518 809 224 646 083 522,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-10-2021.html,30/10/2021
20,Thứ 5,28/10/2021,,,,Đặc biệt: 998 244 || Giải nhất: 796 599 310 183 || Giải nhì: 046 118 687 068 327 154 || Giải ba: 768 964 150 097 204 336 404 194,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-28-10-2021.html,28/10/2021
19,Thứ 3,26/10/2021,,,,Đặc biệt: 164 042 || Giải nhất: 487 921 590 236 || Giải nhì: 342 880 105 458 602 738 || Giải ba: 108 973 246 081 989 534 019 704,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-26-10-2021.html,26/10/2021
18,Thứ 7,23/10/2021,,,,Đặc biệt: 841 363 || Giải nhất: 543 562 797 573 || Giải nhì: 621 160 658 965 173 668 || Giải ba: 645 124 241 475 497 073 146 482,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-10-2021.html,23/10/2021
17,Thứ 5,21/10/2021,,,,Đặc biệt: 762 717 || Giải nhất: 218 060 863 078 || Giải nhì: 320 598 187 642 165 294 || Giải ba: 769 005 605 078 619 226 678 679,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-21-10-2021.html,21/10/2021
16,Thứ 3,19/10/2021,,,,Đặc biệt: 702 929 || Giải nhất: 984 204 900 942 || Giải nhì: 126 330 882 903 217 369 || Giải ba: 047 907 407 134 332 059 434 123,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-19-10-2021.html,19/10/2021
15,Thứ 7,16/10/2021,,,,Đặc biệt: 362 339 || Giải nhất: 864 962 784 230 || Giải nhì: 861 188 189 085 748 623 || Giải ba: 825 062 488 288 538 720 236 108,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-10-2021.html,16/10/2021
14,Thứ 5,14/10/2021,,,,Đặc biệt: 744 066 || Giải nhất: 290 881 830 513 || Giải nhì: 776 270 787 212 352 695 || Giải ba: 902 810 578 871 928 941 064 607,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-14-10-2021.html,14/10/2021
13,Thứ 3,12/10/2021,,,,Đặc biệt: 232 426 || Giải nhất: 021 626 628 436 || Giải nhì: 297 269 073 208 335 026 || Giải ba: 865 463 554 679 515 538 407 967,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-12-10-2021.html,12/10/2021
12,Thứ 7,09/10/2021,,,,Đặc biệt: 134 575 || Giải nhất: 152 208 728 041 || Giải nhì: 203 110 979 334 928 482 || Giải ba: 730 098 836 366 484 551 460 118,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-10-2021.html,09/10/2021
11,Thứ 5,07/10/2021,,,,Đặc biệt: 128 706 || Giải nhất: 518 997 054 957 || Giải nhì: 030 758 343 942 265 127 || Giải ba: 663 108 347 598 996 695 859 957,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-07-10-2021.html,07/10/2021
10,Thứ 3,05/10/2021,,,,Đặc biệt: 481 603 || Giải nhất: 934 085 142 007 || Giải nhì: 636 095 620 859 749 608 || Giải ba: 296 277 284 642 883 606 979 623,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-05-10-2021.html,05/10/2021
9,Thứ 7,02/10/2021,,,,Đặc biệt: 720 129 || Giải nhất: 626 077 195 559 || Giải nhì: 772 648 499 451 818 727 || Giải ba: 948 969 492 584 705 002 264 399,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-10-2021.html,02/10/2021
8,Thứ 5,30/09/2021,,,,Đặc biệt: 426 195 || Giải nhất: 594 350 595 137 || Giải nhì: 357 856 822 923 072 243 || Giải ba: 723 313 190 172 179 752 172 391,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-09-2021.html,30/09/2021
7,Thứ 3,28/09/2021,,,,Đặc biệt: 301 987 || Giải nhất: 550 814 609 296 || Giải nhì: 669 259 867 313 001 999 || Giải ba: 594 365 667 831 559 046 447 056,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-28-09-2021.html,28/09/2021
6,Thứ 7,25/09/2021,,,,Đặc biệt: 003 266 || Giải nhất: 641 433 376 870 || Giải nhì: 869 608 074 234 814 577 || Giải ba: 186 766 533 200 948 267 956 534,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-09-2021.html,25/09/2021
5,Thứ 5,23/09/2021,,,,Đặc biệt: 828 655 || Giải nhất: 442 521 663 420 || Giải nhì: 882 064 486 740 621 231 || Giải ba: 401 416 472 359 040 576 156 888,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-09-2021.html,23/09/2021
4,Thứ 3,21/09/2021,,,,Đặc biệt: 961 570 || Giải nhất: 988 496 491 628 || Giải nhì: 669 916 341 377 446 293 || Giải ba: 471 583 763 305 686 664 267 933,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-21-09-2021.html,21/09/2021
3,Thứ 7,18/09/2021,,,,Đặc biệt: 176 797 || Giải nhất: 857 766 706 411 || Giải nhì: 158 105 868 369 296 650 || Giải ba: 112 636 469 329 009 830 209 638,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-09-2021.html,18/09/2021
